ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600611.SH,20241129,8.19,8.68,8.91,8.0,8.95,-0.76,-0.0849,657875591.0,5462964648.0
600610.SH,20241129,5.24,4.96,5.27,4.91,4.97,0.27,0.0543,77295302.0,396657814.0
600609.SH,20241129,7.14,6.9,7.25,6.28,6.86,0.28,0.0408,413825170.0,2825727725.0
600608.SH,20241129,4.1,4.15,4.26,3.85,4.2,-0.1,-0.0238,21564995.0,87657440.0
600606.SH,20241129,2.32,2.25,2.35,2.12,2.24,0.08,0.0357,609639786.0,1366284607.0
600605.SH,20241129,41.8,40.17,43.4,38.51,39.89,1.91,0.0479,18151054.0,753876980.0
600604.SH,20241129,4.9,4.76,5.02,4.65,4.75,0.15,0.0316,80151898.0,388154363.0
600603.SH,20241129,9.82,10.1,10.16,9.33,10.16,-0.34,-0.0335,46884643.0,455742678.0
600602.SH,20241129,14.9,15.0,15.15,14.0,14.97,-0.07,-0.0047,160289145.0,2332142573.0
600601.SH,20241129,4.63,3.59,4.63,3.49,3.6,1.03,0.2861,1138354579.0,4704515742.0
600600.SH,20241129,72.98,69.84,73.3,69.15,69.83,3.15,0.0451,23481139.0,1672671193.0
600599.SH,20241129,15.17,13.59,15.17,13.59,13.7,1.47,0.1073,10515693.0,152565502.0
600598.SH,20241129,14.74,14.34,14.78,14.24,14.34,0.4,0.0279,77493053.0,1127090680.0
600597.SH,20241129,8.87,8.45,8.92,8.43,8.48,0.39,0.046,63305728.0,551008643.0
600596.SH,20241129,8.68,8.38,8.72,8.14,8.33,0.35,0.042,67919409.0,575839229.0
600595.SH,20241129,2.97,2.95,2.99,2.8,2.93,0.04,0.0137,333330928.0,965234254.0
600594.SH,20241129,3.99,3.83,4.03,3.79,3.82,0.17,0.0445,51487397.0,202512172.0
600593.SH,20241129,32.96,27.39,37.16,27.35,27.92,5.04,0.1805,89486728.0,2973082935.0
600592.SH,20241129,10.52,10.07,10.63,9.65,10.07,0.45,0.0447,40798754.0,414426749.0
600590.SH,20241129,5.34,5.19,5.4,5.08,5.18,0.16,0.0309,43364922.0,227916385.0
600589.SH,20241129,5.47,4.48,5.47,4.31,4.42,1.05,0.2376,328171998.0,1617530100.0
600588.SH,20241129,13.22,12.6,13.5,11.97,12.57,0.65,0.0517,279392808.0,3555322424.0
600587.SH,20241129,17.61,17.5,17.79,17.13,17.43,0.18,0.0103,30557753.0,535861345.0
600586.SH,20241129,5.98,5.72,6.1,5.66,5.71,0.27,0.0473,132846931.0,784565439.0
600585.SH,20241129,25.66,25.3,25.99,24.98,25.31,0.35,0.0138,59968340.0,1529537661.0
600584.SH,20241129,38.98,38.88,39.55,36.82,38.92,0.06,0.0015,280278815.0,10674159567.0
600583.SH,20241129,5.33,5.4,5.54,5.2,5.39,-0.06,-0.0111,213640683.0,1139903806.0
600582.SH,20241129,5.98,6.05,6.08,5.8,6.03,-0.05,-0.0083,157154574.0,935252259.0
600581.SH,20241129,3.29,3.25,3.34,3.12,3.25,0.04,0.0123,106778831.0,347309307.0
600580.SH,20241129,14.56,14.07,14.74,13.47,14.07,0.49,0.0348,185559010.0,2615846802.0
600579.SH,20241129,6.92,6.7,6.95,6.44,6.7,0.22,0.0328,46254100.0,311086600.0
600578.SH,20241129,3.62,3.63,3.67,3.53,3.61,0.01,0.0028,116566096.0,421143110.0
600577.SH,20241129,6.3,5.42,6.57,5.23,5.5,0.8,0.1455,1043133976.0,6166318723.0
600576.SH,20241129,7.63,6.35,7.85,6.35,6.27,1.36,0.2169,344762685.0,2454812230.0
600575.SH,20241129,3.86,3.68,3.98,3.53,3.67,0.19,0.0518,212643931.0,796959714.0
600573.SH,20241129,10.71,10.04,10.8,10.04,10.09,0.62,0.0614,22371978.0,234278509.0
600572.SH,20241129,4.75,4.6,4.77,4.56,4.59,0.16,0.0349,137274375.0,640830737.0
600571.SH,20241129,13.63,12.75,13.86,11.95,12.61,1.02,0.0809,164793913.0,2129856925.0
600570.SH,20241129,30.68,28.94,31.7,27.43,28.96,1.72,0.0594,309665926.0,9069794729.0
600569.SH,20241129,1.86,1.83,1.9,1.76,1.83,0.03,0.0164,120119684.0,221374522.0
600568.SH,20241129,1.42,1.4,1.45,1.35,1.41,0.01,0.0071,59201432.0,82916571.0
600567.SH,20241129,1.84,1.81,1.85,1.75,1.82,0.02,0.011,600546812.0,1087619396.0
600566.SH,20241129,29.84,28.55,30.12,28.4,28.36,1.48,0.0522,30224603.0,876364803.0
600563.SH,20241129,129.71,129.2,133.65,125.9,129.1,0.61,0.0047,10276154.0,1330492191.0
600562.SH,20241129,20.2,19.65,21.13,19.0,19.51,0.69,0.0354,80710349.0,1630360602.0
600561.SH,20241129,5.93,5.7,6.02,5.55,5.72,0.21,0.0367,47033880.0,273639204.0
600560.SH,20241129,15.49,14.95,15.58,14.46,14.9,0.59,0.0396,26152710.0,395404488.0
600559.SH,20241129,21.52,20.6,21.75,20.35,20.6,0.92,0.0447,101405184.0,2140913994.0
600558.SH,20241129,4.33,4.53,4.6,4.06,4.63,-0.3,-0.0648,282288484.0,1224829943.0
600557.SH,20241129,14.5,14.42,14.58,13.9,14.29,0.21,0.0147,39306766.0,563130292.0
600556.SH,20241129,5.62,5.16,5.97,4.91,5.14,0.48,0.0934,710539801.0,3876573911.0
600552.SH,20241129,12.31,12.4,12.56,11.63,12.36,-0.05,-0.004,157278610.0,1913288713.0
600551.SH,20241129,8.9,8.46,9.02,8.25,8.48,0.42,0.0495,40516234.0,352237594.0
600550.SH,20241129,9.16,9.14,9.79,8.76,9.14,0.02,0.0022,287556469.0,2623347967.0
600549.SH,20241129,20.75,21.08,21.5,19.84,21.05,-0.3,-0.0143,109555123.0,2249991606.0
600548.SH,20241129,11.46,10.95,11.75,10.92,10.97,0.49,0.0447,27914368.0,318011285.0
600547.SH,20241129,24.46,25.28,25.59,24.05,25.23,-0.77,-0.0305,101779372.0,2495820134.0
600546.SH,20241129,12.32,12.44,12.52,12.06,12.44,-0.12,-0.0096,71141173.0,873097545.0
600545.SH,20241129,2.18,1.95,2.26,1.89,1.97,0.21,0.1066,419988560.0,896581228.0
600543.SH,20241129,6.58,6.06,6.66,5.95,6.02,0.56,0.093,72326269.0,454298318.0
600540.SH,20241129,4.69,4.08,4.69,4.01,4.08,0.61,0.1495,104467603.0,457416897.0
600539.SH,20241129,7.45,7.17,7.75,6.89,7.24,0.21,0.029,38795102.0,282549071.0
600538.SH,20241129,5.36,5.06,5.67,4.96,5.04,0.32,0.0635,108850675.0,578970211.0
600537.SH,20241129,3.41,3.27,3.46,3.2,3.27,0.14,0.0428,151339265.0,506266692.0
600536.SH,20241129,55.46,53.3,56.71,51.0,54.1,1.36,0.0251,285205077.0,15283648140.0
600535.SH,20241129,14.65,14.31,14.75,14.25,14.47,0.18,0.0124,53039662.0,771004934.0
600533.SH,20241129,2.62,2.45,2.67,2.41,2.46,0.16,0.065,94476542.0,241061939.0
600531.SH,20241129,6.75,6.68,6.8,6.51,6.65,0.1,0.015,93794649.0,627898720.0
600530.SH,20241129,3.5,3.28,3.56,3.23,3.27,0.23,0.0703,47834963.0,162573172.0
600529.SH,20241129,24.52,24.6,24.79,24.0,24.61,-0.09,-0.0037,38727933.0,945252190.0
600528.SH,20241129,8.32,8.19,8.36,7.96,8.18,0.14,0.0171,71860661.0,586983045.0
600527.SH,20241129,2.3,2.0,2.46,1.94,1.98,0.32,0.1616,714724237.0,1610264311.0
600526.SH,20241129,4.89,4.83,4.95,4.7,4.83,0.06,0.0124,51193438.0,248197614.0
600525.SH,20241129,5.9,5.85,6.1,5.68,5.86,0.04,0.0068,100511369.0,586770215.0
600523.SH,20241129,12.66,12.3,12.7,11.89,12.19,0.47,0.0386,26399369.0,325746087.0
600522.SH,20241129,15.88,15.62,16.52,15.55,15.62,0.26,0.0166,184771541.0,2945758096.0
600521.SH,20241129,18.2,17.35,18.35,17.06,17.51,0.69,0.0394,60601702.0,1068179066.0
600520.SH,20241129,36.0,35.99,37.95,32.52,34.24,1.76,0.0514,115468981.0,4106296727.0
600519.SH,20241129,1525.74,1511.0,1555.0,1488.88,1507.82,17.92,0.0119,14490465.0,21977327875.0
600518.SH,20241129,2.42,2.3,2.47,2.25,2.31,0.11,0.0476,2270376165.0,5338288101.0
600517.SH,20241129,5.62,5.53,5.68,5.42,5.48,0.14,0.0255,98938762.0,547858344.0
600516.SH,20241129,5.17,5.13,5.19,4.97,5.13,0.04,0.0078,113196282.0,578449222.0
600515.SH,20241129,3.84,3.8,4.03,3.73,3.79,0.05,0.0132,422663826.0,1628521749.0
600513.SH,20241129,10.49,10.12,10.6,10.07,10.1,0.39,0.0386,47713778.0,495897899.0
600512.SH,20241129,2.46,2.41,2.49,2.33,2.42,0.04,0.0165,111659318.0,271208917.0
600511.SH,20241129,34.21,34.71,35.19,33.88,35.0,-0.79,-0.0226,34991529.0,1205812334.0
600510.SH,20241129,5.2,5.19,5.3,4.83,5.23,-0.03,-0.0057,108187285.0,554226892.0
600509.SH,20241129,7.13,6.48,7.19,6.38,6.45,0.68,0.1054,341573643.0,2377531100.0
600508.SH,20241129,13.35,13.51,13.66,12.96,13.6,-0.25,-0.0184,39711792.0,529620292.0
600507.SH,20241129,4.23,4.09,4.37,4.03,4.09,0.14,0.0342,94936600.0,395020821.0
600506.SH,20241129,15.02,17.99,18.82,14.56,17.11,-2.09,-0.1222,142502566.0,2316872189.0
600505.SH,20241129,10.85,10.77,10.89,10.11,10.77,0.08,0.0074,50417128.0,532371559.0
600503.SH,20241129,2.43,2.33,2.46,2.3,2.34,0.09,0.0385,145645736.0,347103643.0
600502.SH,20241129,4.97,4.87,5.01,4.77,4.88,0.09,0.0184,98826340.0,484751994.0
600501.SH,20241129,19.5,18.7,19.99,17.7,18.75,0.75,0.04,58866937.0,1109761979.0
600500.SH,20241129,4.28,4.26,4.31,4.13,4.25,0.03,0.0071,118114969.0,500243855.0
600499.SH,20241129,8.56,8.41,8.65,8.07,8.37,0.19,0.0227,76894478.0,644260229.0
600498.SH,20241129,18.23,18.04,18.4,17.31,17.98,0.25,0.0139,96124591.0,1718885275.0
600497.SH,20241129,5.82,5.72,5.93,5.59,5.73,0.09,0.0157,369745031.0,2131319224.0
600496.SH,20241129,3.11,2.99,3.13,2.94,2.99,0.12,0.0401,119692298.0,363328211.0
600495.SH,20241129,4.04,3.91,4.14,3.82,3.91,0.13,0.0332,88037875.0,349953244.0
600493.SH,20241129,5.79,5.3,5.83,5.3,5.32,0.47,0.0883,42722545.0,239266042.0
600491.SH,20241129,3.83,3.98,4.02,3.69,3.98,-0.15,-0.0377,146753079.0,561921558.0
600490.SH,20241129,3.16,3.4,3.43,3.0,3.45,-0.29,-0.0841,492551308.0,1579407286.0
600489.SH,20241129,12.53,13.05,13.34,12.27,13.01,-0.48,-0.0369,260021267.0,3272254209.0
600488.SH,20241129,4.6,4.41,4.7,4.34,4.37,0.23,0.0526,49879676.0,224809994.0
600487.SH,20241129,17.66,16.76,17.73,16.51,16.75,0.91,0.0543,172215060.0,2952081576.0
600486.SH,20241129,54.55,53.07,54.91,51.7,52.92,1.63,0.0308,15260326.0,806962268.0
600483.SH,20241129,9.46,9.57,9.86,9.28,9.57,-0.11,-0.0115,100821208.0,957730060.0
600482.SH,20241129,22.45,22.8,22.97,21.8,22.98,-0.53,-0.0231,96775542.0,2166474030.0
600481.SH,20241129,7.0,6.03,7.1,5.92,6.22,0.78,0.1254,647662169.0,4251662429.0
600480.SH,20241129,10.71,10.18,10.71,9.6,10.04,0.67,0.0667,136339404.0,1382282058.0
600479.SH,20241129,11.71,13.0,13.89,11.59,12.88,-1.17,-0.0908,210046217.0,2634420691.0
600478.SH,20241129,4.72,4.53,5.15,4.52,4.54,0.18,0.0396,405889849.0,1947040540.0
600477.SH,20241129,2.78,2.73,2.79,2.63,2.75,0.03,0.0109,129858196.0,354272652.0
600476.SH,20241129,16.27,15.55,16.53,15.11,15.59,0.68,0.0436,26262241.0,417925126.0
600475.SH,20241129,9.62,9.33,9.62,9.16,9.33,0.29,0.0311,25685864.0,242345967.0
600470.SH,20241129,6.15,6.77,7.85,6.02,7.14,-0.99,-0.1387,560652352.0,3734654255.0
600469.SH,20241129,6.56,6.48,6.59,6.22,6.39,0.17,0.0266,31015765.0,200105825.0
600468.SH,20241129,5.09,5.05,5.2,4.73,5.04,0.05,0.0099,124696170.0,618910193.0
600467.SH,20241129,2.53,2.27,2.53,2.21,2.25,0.28,0.1244,425886172.0,1021007641.0
600463.SH,20241129,13.02,12.3,13.85,12.13,12.26,0.76,0.062,73544273.0,963011097.0
600462.SH,20241129,1.48,1.42,1.55,1.41,1.43,0.05,0.035,43259936.0,64033802.0
600461.SH,20241129,9.16,9.37,9.52,9.09,9.35,-0.19,-0.0203,63853934.0,596518853.0
600460.SH,20241129,27.68,27.66,28.22,25.92,27.78,-0.1,-0.0036,237329016.0,6441750193.0
600459.SH,20241129,14.04,14.2,14.58,13.59,13.93,0.11,0.0079,46014017.0,647087457.0
600458.SH,20241129,13.38,12.6,13.56,12.26,12.6,0.78,0.0619,53359656.0,693879212.0
600456.SH,20241129,29.03,29.8,30.19,27.97,29.54,-0.51,-0.0173,28259194.0,819553896.0
600455.SH,20241129,23.48,21.9,24.12,21.8,21.93,1.55,0.0707,13949121.0,322580649.0
600452.SH,20241129,10.51,10.46,10.55,10.03,10.35,0.16,0.0155,57445512.0,593516496.0
600449.SH,20241129,15.07,13.69,15.47,13.61,13.66,1.41,0.1032,131372164.0,1947203349.0
600448.SH,20241129,2.99,2.81,3.0,2.79,2.79,0.2,0.0717,112161830.0,327633106.0
600446.SH,20241129,17.49,15.6,17.99,15.1,15.3,2.19,0.1431,191785221.0,3160510106.0
600444.SH,20241129,16.59,16.19,16.88,15.3,16.06,0.53,0.033,15116688.0,245165108.0
600439.SH,20241129,3.85,3.7,3.93,3.61,3.73,0.12,0.0322,231843455.0,878673408.0
600438.SH,20241129,27.45,25.68,27.94,25.67,25.99,1.46,0.0562,213549905.0,5733590417.0
600436.SH,20241129,233.11,235.99,239.5,230.0,236.0,-2.89,-0.0122,9668600.0,2262967290.0
600435.SH,20241129,10.64,10.21,10.96,10.02,10.36,0.28,0.027,130379280.0,1360328375.0
600433.SH,20241129,3.42,3.31,3.45,3.24,3.34,0.08,0.024,80958152.0,271977165.0
600429.SH,20241129,4.51,4.21,4.55,4.2,4.21,0.3,0.0713,51744849.0,227853517.0
600428.SH,20241129,6.74,6.95,7.23,6.69,6.84,-0.1,-0.0146,188733510.0,1302940004.0
600426.SH,20241129,22.04,22.0,22.11,21.36,21.97,0.07,0.0032,74815759.0,1626332359.0
600425.SH,20241129,4.06,4.07,4.3,3.96,4.11,-0.05,-0.0122,200637104.0,828722470.0
600423.SH,20241129,3.05,2.87,3.1,2.85,2.87,0.18,0.0627,110766141.0,333712851.0
600422.SH,20241129,15.03,14.5,15.2,14.3,14.46,0.57,0.0394,43994232.0,647980086.0
600421.SH,20241129,9.68,10.06,10.27,8.95,10.37,-0.69,-0.0665,43201550.0,414475823.0
600420.SH,20241129,12.18,12.07,12.23,11.81,12.1,0.08,0.0066,71007962.0,856005860.0
600419.SH,20241129,9.86,9.03,9.92,9.01,9.02,0.84,0.0931,27794985.0,265203586.0
600418.SH,20241129,35.11,38.85,39.2,33.2,38.85,-3.74,-0.0963,795622956.0,28199593778.0
600416.SH,20241129,11.84,13.24,13.28,11.37,13.22,-1.38,-0.1044,134814457.0,1620860862.0
600415.SH,20241129,14.23,12.37,14.49,11.9,12.52,1.71,0.1366,543087871.0,7078836491.0
600410.SH,20241129,11.14,7.61,11.14,7.61,6.92,4.22,0.6098,1020624156.0,9817773416.0
600409.SH,20241129,5.67,5.61,5.74,5.47,5.62,0.05,0.0089,121479081.0,682374519.0
600408.SH,20241129,2.18,2.07,2.23,2.04,2.06,0.12,0.0583,94099039.0,201189605.0
600406.SH,20241129,24.68,25.8,25.91,24.51,25.81,-1.13,-0.0438,115913554.0,2896094966.0
600405.SH,20241129,4.8,5.8,6.49,4.62,5.42,-0.62,-0.1144,600809207.0,3217189409.0
600403.SH,20241129,3.24,3.18,3.29,3.08,3.17,0.07,0.0221,57799277.0,186032341.0
600400.SH,20241129,3.21,3.0,3.65,2.95,3.02,0.19,0.0629,796336916.0,2611187339.0
600399.SH,20241129,6.52,6.4,6.6,6.15,6.39,0.13,0.0203,188004177.0,1198513174.0
600398.SH,20241129,6.14,5.79,6.33,5.67,5.81,0.33,0.0568,278780812.0,1648112943.0
600397.SH,20241129,2.64,2.5,2.69,2.48,2.5,0.14,0.056,95384557.0,248408250.0
600396.SH,20241129,2.73,2.61,2.74,2.59,2.62,0.11,0.042,92195139.0,246934411.0
600395.SH,20241129,5.35,5.42,5.49,5.27,5.42,-0.07,-0.0129,73686895.0,396626543.0
600392.SH,20241129,11.49,11.47,11.79,10.81,11.59,-0.1,-0.0086,201458788.0,2285740584.0
600391.SH,20241129,18.93,18.38,19.16,18.08,18.51,0.42,0.0227,26066625.0,485804661.0
600390.SH,20241129,7.19,7.14,7.39,6.76,7.14,0.05,0.007,587938575.0,4144107851.0
600389.SH,20241129,15.4,15.39,15.7,14.39,15.48,-0.08,-0.0052,22145618.0,336793587.0
600388.SH,20241129,12.55,11.92,12.88,11.81,11.93,0.62,0.052,93508558.0,1144913945.0
600387.SH,20241129,3.16,3.21,3.29,3.05,3.26,-0.1,-0.0307,22764502.0,72069750.0
600386.SH,20241129,4.97,4.18,5.07,4.08,4.16,0.81,0.1947,194769434.0,903557011.0
600383.SH,20241129,5.81,5.3,5.99,5.11,5.31,0.5,0.0942,610352517.0,3360955998.0
600382.SH,20241129,4.69,4.41,4.69,4.11,4.46,0.23,0.0516,76081097.0,330432803.0
600381.SH,20241129,3.07,3.07,3.15,2.93,3.02,0.05,0.0166,44267256.0,134205229.0
600380.SH,20241129,11.53,11.17,11.59,11.01,11.17,0.36,0.0322,76122414.0,856727607.0
600379.SH,20241129,10.11,9.78,10.25,9.58,9.77,0.34,0.0348,20849320.0,208660468.0
600378.SH,20241129,30.33,30.5,31.25,29.81,30.29,0.04,0.0013,9455974.0,287662324.0
600377.SH,20241129,14.18,13.23,14.29,13.1,13.21,0.97,0.0734,67065628.0,923008043.0
600376.SH,20241129,2.93,2.83,2.95,2.71,2.84,0.09,0.0317,116602021.0,331509737.0
600375.SH,20241129,6.28,6.47,6.61,6.16,6.26,0.02,0.0032,32901635.0,210756975.0
600373.SH,20241129,12.6,12.43,12.78,12.15,12.43,0.17,0.0137,74957146.0,934099476.0
600372.SH,20241129,12.55,12.48,12.62,12.13,12.52,0.03,0.0024,125912248.0,1559660930.0
600371.SH,20241129,9.31,8.8,9.44,8.66,8.8,0.51,0.058,31138853.0,282160369.0
600370.SH,20241129,2.04,1.98,2.2,1.95,1.97,0.07,0.0355,240312673.0,496553604.0
600369.SH,20241129,4.83,4.71,4.96,4.58,4.65,0.18,0.0387,321645267.0,1525698305.0
600368.SH,20241129,3.89,3.81,3.93,3.73,3.79,0.1,0.0264,121692278.0,467990441.0
600367.SH,20241129,12.32,14.88,15.3,11.92,14.52,-2.2,-0.1515,222095307.0,2954344433.0
600366.SH,20241129,7.34,7.52,7.65,6.99,7.56,-0.22,-0.0291,109374042.0,798008407.0
600365.SH,20241129,2.91,2.83,2.98,2.72,2.84,0.07,0.0246,22693308.0,64614238.0
600363.SH,20241129,44.41,45.99,46.5,42.5,46.4,-1.99,-0.0429,81285069.0,3600293570.0
600362.SH,20241129,21.05,21.25,21.56,20.67,21.22,-0.17,-0.008,59033996.0,1243182227.0
600361.SH,20241129,3.98,3.89,4.0,3.77,3.88,0.1,0.0258,189585039.0,740905766.0
600360.SH,20241129,5.03,4.77,5.14,4.57,4.77,0.26,0.0545,114663962.0,562711293.0
600359.SH,20241129,7.13,6.56,7.21,6.51,6.53,0.6,0.0919,44382763.0,305858587.0
600358.SH,20241129,4.17,3.65,4.3,3.65,3.64,0.53,0.1456,111805801.0,443301796.0
600356.SH,20241129,8.27,8.27,8.27,8.27,7.52,0.75,0.0997,1391372.0,11506646.0
600355.SH,20241129,4.57,4.36,4.63,4.27,4.4,0.17,0.0386,152978837.0,686793814.0
600354.SH,20241129,6.21,5.66,6.26,5.6,5.66,0.55,0.0972,139889151.0,839512670.0
600353.SH,20241129,8.2,8.62,8.7,7.72,8.53,-0.33,-0.0387,149681665.0,1214140742.0
600352.SH,20241129,10.14,10.12,10.33,10.01,10.13,0.01,0.001,106477898.0,1084246211.0
600351.SH,20241129,6.44,6.08,6.53,6.08,6.09,0.35,0.0575,114827931.0,728291498.0
600350.SH,20241129,9.21,9.18,9.38,9.02,9.21,0.0,0.0,47830701.0,440356987.0
600348.SH,20241129,7.45,7.5,7.58,7.31,7.5,-0.05,-0.0067,122361499.0,910519431.0
600346.SH,20241129,14.36,14.25,14.5,14.0,14.25,0.11,0.0077,75073922.0,1068788213.0
600345.SH,20241129,29.69,27.2,31.11,24.45,28.67,1.02,0.0356,136612791.0,3765070315.0
600343.SH,20241129,11.15,11.85,11.93,10.6,11.89,-0.74,-0.0622,91165284.0,1020905250.0
600340.SH,20241129,2.88,2.93,3.07,2.52,2.93,-0.05,-0.0171,1739152634.0,4919168152.0
600339.SH,20241129,3.68,3.62,3.73,3.52,3.62,0.06,0.0166,202483209.0,737595993.0
600338.SH,20241129,11.76,12.17,12.54,11.33,12.17,-0.41,-0.0337,150972182.0,1784009423.0
600337.SH,20241129,2.06,1.94,2.09,1.86,1.92,0.14,0.0729,118636271.0,235169896.0
600336.SH,20241129,7.32,7.15,7.4,6.88,7.14,0.18,0.0252,105262209.0,752145149.0
600335.SH,20241129,6.61,6.6,6.71,6.27,6.56,0.05,0.0076,109261996.0,712972971.0
600333.SH,20241129,6.79,6.25,7.5,6.16,6.22,0.57,0.0916,462744881.0,3143192825.0
600332.SH,20241129,29.01,28.09,29.2,27.9,28.06,0.95,0.0339,35732816.0,1019855394.0
600331.SH,20241129,8.01,7.62,8.03,7.48,7.63,0.38,0.0498,147329065.0,1144239040.0
600330.SH,20241129,7.49,7.5,7.6,7.18,7.48,0.01,0.0013,107759182.0,802149267.0
600329.SH,20241129,32.26,32.18,32.75,31.6,32.09,0.17,0.0053,17566674.0,565194190.0
600328.SH,20241129,8.28,8.11,8.33,7.88,8.11,0.17,0.021,81542014.0,663809409.0
600327.SH,20241129,7.99,6.1,7.99,4.91,6.06,1.93,0.3185,717153057.0,4718213508.0
600326.SH,20241129,7.74,7.27,7.87,6.96,7.27,0.47,0.0646,373372136.0,2764545557.0
600325.SH,20241129,6.72,6.48,6.75,6.45,6.46,0.26,0.0402,169933849.0,1121345379.0
600323.SH,20241129,21.67,21.56,21.96,21.03,21.55,0.12,0.0056,27931181.0,602639899.0
600322.SH,20241129,2.33,2.28,2.43,2.17,2.28,0.05,0.0219,263175904.0,609697524.0
600320.SH,20241129,4.03,4.01,4.05,3.88,4.01,0.02,0.005,146289949.0,583017400.0
600319.SH,20241129,5.27,5.09,5.29,4.96,5.1,0.17,0.0333,21620903.0,111343821.0
600318.SH,20241129,10.21,8.82,10.29,8.59,8.87,1.34,0.1511,285808854.0,2675353615.0
600316.SH,20241129,33.6,34.4,34.4,31.06,34.52,-0.92,-0.0267,74908255.0,2458874968.0
600315.SH,20241129,17.48,16.56,17.58,16.46,16.6,0.88,0.053,24866780.0,422448571.0
600313.SH,20241129,6.92,6.59,6.95,6.36,6.62,0.3,0.0453,167448781.0,1121355006.0
600312.SH,20241129,17.48,17.42,17.92,17.13,17.52,-0.04,-0.0023,68649494.0,1202410219.0
600310.SH,20241129,4.89,4.69,5.0,4.57,4.66,0.23,0.0494,192447471.0,930032616.0
600309.SH,20241129,74.29,73.89,75.0,72.31,73.89,0.4,0.0054,72205292.0,5318747525.0
600308.SH,20241129,3.82,3.75,3.83,3.67,3.76,0.06,0.016,67111828.0,253318096.0
600307.SH,20241129,1.66,1.63,1.68,1.56,1.63,0.03,0.0184,307367003.0,500515879.0
600305.SH,20241129,8.24,7.79,8.3,7.74,7.78,0.46,0.0591,49536883.0,398419212.0
600303.SH,20241129,3.27,3.12,3.48,3.11,3.18,0.09,0.0283,88428600.0,291692420.0
600302.SH,20241129,5.58,5.3,5.82,5.19,5.19,0.39,0.0751,106854232.0,597923096.0
600301.SH,20241129,18.97,18.1,19.62,17.86,17.86,1.11,0.0622,66554675.0,1252283051.0
600300.SH,20241129,3.11,2.87,3.14,2.85,2.85,0.26,0.0912,246315834.0,739428268.0
600299.SH,20241129,10.8,10.75,11.01,10.46,10.78,0.02,0.0019,29141135.0,313992170.0
600298.SH,20241129,34.49,34.38,35.09,33.47,34.44,0.05,0.0015,36696047.0,1255956817.0
600295.SH,20241129,9.73,9.45,9.81,9.32,9.46,0.27,0.0285,45541845.0,437985192.0
600293.SH,20241129,3.67,3.05,3.85,2.99,2.97,0.7,0.2357,605187854.0,2074620006.0
600292.SH,20241129,15.5,14.0,15.5,12.66,14.16,1.34,0.0946,295690319.0,4120167494.0
600288.SH,20241129,9.16,11.59,11.81,8.76,11.7,-2.54,-0.2171,329841817.0,3227099433.0
600287.SH,20241129,4.13,4.1,4.18,3.95,4.1,0.03,0.0073,19502015.0,79996663.0
600285.SH,20241129,21.88,20.84,22.22,20.66,20.81,1.07,0.0514,43396915.0,937937283.0
600284.SH,20241129,6.46,6.3,6.49,6.15,6.29,0.17,0.027,62951231.0,399883904.0
600283.SH,20241129,10.01,9.78,10.77,9.42,9.79,0.22,0.0225,113135675.0,1133002745.0
600282.SH,20241129,4.16,4.11,4.19,4.03,4.1,0.06,0.0146,125022176.0,515740782.0
600281.SH,20241129,3.85,3.73,3.99,3.67,3.81,0.04,0.0105,72400266.0,277442985.0
600280.SH,20241129,4.5,3.82,4.5,3.66,3.76,0.74,0.1968,498118102.0,2026749660.0
600279.SH,20241129,5.38,5.52,5.9,5.16,5.58,-0.2,-0.0358,178480381.0,988210059.0
600278.SH,20241129,8.56,7.39,9.3,7.2,7.4,1.16,0.1568,207268932.0,1760215804.0
600276.SH,20241129,50.69,48.6,51.3,47.76,48.27,2.42,0.0501,247067927.0,12285712022.0
600273.SH,20241129,8.16,8.36,8.44,7.8,8.22,-0.06,-0.0073,184127010.0,1487510468.0
600272.SH,20241129,12.02,11.44,12.2,11.26,11.38,0.64,0.0562,40320464.0,475573273.0
600271.SH,20241129,9.97,9.74,10.37,9.35,9.64,0.33,0.0342,114888069.0,1130202265.0
600269.SH,20241129,5.31,5.27,5.37,5.14,5.24,0.07,0.0134,81148467.0,428910910.0
600268.SH,20241129,6.8,6.87,6.96,6.66,6.85,-0.05,-0.0073,51092585.0,348334223.0
600267.SH,20241129,8.46,8.35,8.54,8.23,8.35,0.11,0.0132,51643691.0,434216549.0
600266.SH,20241129,5.84,5.51,5.85,5.33,5.51,0.33,0.0599,185770167.0,1042081667.0
600265.SH,20241129,17.72,16.59,18.47,16.38,16.55,1.17,0.0707,8331179.0,144962721.0
600262.SH,20241129,19.18,19.54,19.74,18.44,19.53,-0.35,-0.0179,22012303.0,420651466.0
600261.SH,20241129,3.36,3.19,3.37,3.14,3.18,0.18,0.0566,61616624.0,201295851.0
600259.SH,20241129,29.92,30.52,31.35,28.94,30.52,-0.6,-0.0197,27766951.0,836611646.0
600258.SH,20241129,14.4,13.92,14.79,13.9,13.86,0.54,0.039,58731767.0,844102209.0
600257.SH,20241129,5.51,5.12,5.54,5.06,5.11,0.4,0.0783,140977201.0,754884960.0
600256.SH,20241129,7.2,7.39,7.46,7.06,7.4,-0.2,-0.027,319627984.0,2311116432.0
600255.SH,20241129,2.34,2.28,2.38,2.22,2.29,0.05,0.0218,258349107.0,597475498.0
